id,first_name,last_name,email,state,verified
32999,Avery,Brown,avery.brown4075@mail.com,Tennessee,1
33000,Casey,Rodriguez,casey.rodriguez5931@gamehub.io,Idaho,1
33001,Rowan,Garcia,rowan.garcia3495@scopely.dev,Delaware,1
33002,Jamie,Williams,jamie.williams2583@playverse.net,Washington,1
33003,Riley,Miller,riley.miller5030@mail.com,Mississippi,0
33004,Cameron,Hernandez,cameron.hernandez9151@mail.com,Arkansas,1
33005,Morgan,Anderson,morgan.anderson2556@playverse.net,Idaho,1
33006,Skyler,Wilson,skyler.wilson2643@mail.com,Nebraska,0
33007,Skyler,Brown,skyler.brown5527@example.com,Arkansas,1
33008,Quinn,Miller,quinn.miller6974@mail.com,Ohio,1
33009,Riley,Johnson,riley.johnson4983@scopely.dev,Mississippi,0
33010,Taylor,Miller,taylor.miller3456@playverse.net,Ohio,1
33011,Avery,Davis,avery.davis3861@mail.com,Kentucky,1
33012,Casey,Lopez,casey.lopez3800@example.com,Maryland,1
33013,Elliot,Miller,elliot.miller1169@gamehub.io,Texas,1
33014,Rowan,Garcia,rowan.garcia6732@gamehub.io,Delaware,1
33015,Jamie,Brown,jamie.brown6948@playverse.net,Arizona,1
33016,Rowan,Gonzalez,rowan.gonzalez5956@example.com,West Virginia,1
33017,Morgan,Rodriguez,morgan.rodriguez4080@scopely.dev,Alabama,1
33018,Casey,Smith,casey.smith921@scopely.dev,South Dakota,1
33019,Casey,Jones,casey.jones5354@gamehub.io,South Carolina,1
33020,Riley,Hernandez,riley.hernandez1395@scopely.dev,Michigan,1
33021,Sam,Wilson,sam.wilson5167@mail.com,Ohio,1
33022,Jordan,Smith,jordan.smith1011@mail.com,Arkansas,1
33023,Skyler,Hernandez,skyler.hernandez9582@playverse.net,Ohio,0
33024,Sam,Martinez,sam.martinez1723@example.com,Ohio,0
33025,Avery,Hernandez,avery.hernandez1982@example.com,Arizona,0
33026,Avery,Smith,avery.smith4527@gamehub.io,Minnesota,1
33027,Skyler,Garcia,skyler.garcia3546@mail.com,Washington,0
33028,Quinn,Garcia,quinn.garcia588@gamehub.io,Washington,1
33029,Sam,Hernandez,sam.hernandez709@scopely.dev,West Virginia,1
33030,Jordan,Miller,jordan.miller8838@example.com,Ohio,1
33031,Jamie,Martinez,jamie.martinez9518@scopely.dev,Arkansas,1
33032,Casey,Gonzalez,casey.gonzalez3956@gamehub.io,Maryland,1
33033,Cameron,Rodriguez,cameron.rodriguez673@scopely.dev,Ohio,1
33034,Elliot,Garcia,elliot.garcia6700@example.com,Indiana,1
33035,Quinn,Johnson,quinn.johnson899@scopely.dev,Rhode Island,1
33036,Rowan,Brown,rowan.brown7877@playverse.net,South Dakota,1
33037,Casey,Gonzalez,casey.gonzalez8255@gamehub.io,Ohio,1
33038,Sam,Gonzalez,sam.gonzalez8630@playverse.net,Kentucky,1
33039,Sam,Anderson,sam.anderson6121@gamehub.io,Ohio,1
33040,Skyler,Anderson,skyler.anderson8543@gamehub.io,Arkansas,1
33041,Alex,Rodriguez,alex.rodriguez2548@mail.com,Kentucky,0
33042,Jordan,Johnson,jordan.johnson5760@mail.com,Ohio,1
33043,Skyler,Wilson,skyler.wilson7609@playverse.net,Oklahoma,1
33044,Skyler,Miller,skyler.miller6393@scopely.dev,Kentucky,1
33045,Cameron,Wilson,cameron.wilson5762@playverse.net,Washington,1
33046,Quinn,Brown,quinn.brown5498@gamehub.io,Idaho,0
33047,Riley,Wilson,riley.wilson7123@gamehub.io,Ohio,1
33048,Cameron,Martinez,cameron.martinez5108@mail.com,South Dakota,1
33049,Casey,Wilson,casey.wilson9525@mail.com,Nevada,1
33050,Riley,Hernandez,riley.hernandez8098@playverse.net,Maryland,1
33051,Morgan,Garcia,morgan.garcia5592@example.com,Delaware,1
33052,Jamie,Smith,jamie.smith1417@scopely.dev,Delaware,1
33053,Sam,Hernandez,sam.hernandez3444@mail.com,Connecticut,1
33054,Alex,Wilson,alex.wilson5892@mail.com,Massachusetts,1
33055,Alex,Wilson,alex.wilson6682@playverse.net,Nevada,1
33056,Avery,Davis,avery.davis5115@scopely.dev,South Dakota,1
33057,Morgan,Garcia,morgan.garcia4577@mail.com,Florida,1
33058,Quinn,Hernandez,quinn.hernandez3065@mail.com,Ohio,1
33059,Jamie,Wilson,jamie.wilson1478@playverse.net,Ohio,0
33060,Jamie,Miller,jamie.miller6315@example.com,Ohio,1
33061,Taylor,Gonzalez,taylor.gonzalez5822@mail.com,Kentucky,0
33062,Skyler,Garcia,skyler.garcia3128@scopely.dev,Kentucky,1
33063,Quinn,Miller,quinn.miller1677@gamehub.io,Ohio,1
33064,Sam,Jones,sam.jones9980@scopely.dev,Idaho,1
33065,Avery,Williams,avery.williams7375@example.com,Kentucky,1
33066,Jordan,Garcia,jordan.garcia4715@mail.com,Washington,1
33067,Jordan,Anderson,jordan.anderson357@mail.com,Wyoming,1
33068,Drew,Martinez,drew.martinez5213@playverse.net,Alabama,1
33069,Jamie,Anderson,jamie.anderson8172@playverse.net,Ohio,0
33070,Riley,Rodriguez,riley.rodriguez3612@example.com,Nebraska,1
33071,Morgan,Garcia,morgan.garcia2897@gamehub.io,Massachusetts,1
33072,Alex,Rodriguez,alex.rodriguez832@gamehub.io,Idaho,1
33073,Sam,Johnson,sam.johnson9660@mail.com,Mississippi,1
33074,Elliot,Hernandez,elliot.hernandez8477@playverse.net,Massachusetts,1
33075,Morgan,Smith,morgan.smith3493@playverse.net,Louisiana,1
33076,Casey,Wilson,casey.wilson2402@mail.com,South Dakota,1
33077,Taylor,Gonzalez,taylor.gonzalez1114@playverse.net,Idaho,1
33078,Alex,Brown,alex.brown5537@gamehub.io,New York,1
33079,Morgan,Jones,morgan.jones3344@mail.com,South Dakota,0
33080,Cameron,Martinez,cameron.martinez7651@mail.com,West Virginia,1
33081,Rowan,Miller,rowan.miller4876@playverse.net,New York,0
33082,Morgan,Davis,morgan.davis7667@playverse.net,Mississippi,1
33083,Taylor,Lopez,taylor.lopez3567@example.com,South Dakota,1
33084,Morgan,Smith,morgan.smith7118@gamehub.io,Delaware,1
33085,Avery,Garcia,avery.garcia8787@gamehub.io,Ohio,1
33086,Rowan,Smith,rowan.smith8345@mail.com,Arkansas,1
33087,Alex,Davis,alex.davis7439@playverse.net,Ohio,1
33088,Elliot,Lopez,elliot.lopez5836@gamehub.io,Oklahoma,1
33089,Casey,Smith,casey.smith6364@scopely.dev,Arkansas,1
33090,Alex,Brown,alex.brown9614@example.com,South Dakota,1
33091,Taylor,Williams,taylor.williams5658@scopely.dev,Arkansas,1
33092,Skyler,Johnson,skyler.johnson9339@playverse.net,Delaware,1
33093,Casey,Davis,casey.davis3590@example.com,South Dakota,1
33094,Quinn,Garcia,quinn.garcia4012@playverse.net,Arkansas,1
33095,Cameron,Gonzalez,cameron.gonzalez8360@gamehub.io,Ohio,1
33096,Jordan,Lopez,jordan.lopez8643@example.com,Iowa,1
33097,Sam,Anderson,sam.anderson4397@gamehub.io,Georgia,1
33098,Jamie,Brown,jamie.brown2079@scopely.dev,Ohio,1
33099,Cameron,Williams,cameron.williams8586@mail.com,Arkansas,1
33100,Rowan,Anderson,rowan.anderson6689@scopely.dev,New Mexico,1
33101,Jordan,Garcia,jordan.garcia7659@playverse.net,Texas,0
33102,Avery,Garcia,avery.garcia1876@scopely.dev,South Dakota,1
33103,Alex,Jones,alex.jones346@playverse.net,South Dakota,1
33104,Cameron,Williams,cameron.williams5133@example.com,Kansas,1
33105,Rowan,Hernandez,rowan.hernandez5192@playverse.net,Ohio,1
33106,Casey,Martinez,casey.martinez1288@example.com,Ohio,1
33107,Sam,Rodriguez,sam.rodriguez5688@gamehub.io,South Dakota,1
33108,Elliot,Wilson,elliot.wilson5961@example.com,Idaho,1
33109,Sam,Garcia,sam.garcia711@playverse.net,Ohio,1
33110,Elliot,Jones,elliot.jones4900@scopely.dev,Georgia,1
33111,Taylor,Hernandez,taylor.hernandez8930@example.com,Alaska,1
33112,Taylor,Miller,taylor.miller9215@scopely.dev,Massachusetts,0
33113,Taylor,Smith,taylor.smith6577@scopely.dev,Ohio,0
33114,Riley,Miller,riley.miller6245@example.com,Delaware,1
33115,Alex,Smith,alex.smith1416@gamehub.io,Arizona,1
33116,Rowan,Rodriguez,rowan.rodriguez9090@scopely.dev,Louisiana,1
33117,Drew,Garcia,drew.garcia9965@example.com,Delaware,0
33118,Skyler,Miller,skyler.miller1051@playverse.net,Louisiana,0
33119,Rowan,Miller,rowan.miller1179@scopely.dev,Tennessee,1
33120,Avery,Smith,avery.smith7183@mail.com,Ohio,1
33121,Morgan,Johnson,morgan.johnson9711@playverse.net,Louisiana,1
33122,Avery,Martinez,avery.martinez129@example.com,Kentucky,1
33123,Rowan,Williams,rowan.williams3050@playverse.net,Tennessee,1
33124,Quinn,Davis,quinn.davis8307@mail.com,South Dakota,1
33125,Elliot,Rodriguez,elliot.rodriguez1915@gamehub.io,New York,0
33126,Jamie,Anderson,jamie.anderson6652@mail.com,Louisiana,1
33127,Taylor,Hernandez,taylor.hernandez4274@mail.com,Ohio,1
33128,Jamie,Davis,jamie.davis988@playverse.net,Ohio,1
33129,Avery,Lopez,avery.lopez796@gamehub.io,New Jersey,1
33130,Riley,Garcia,riley.garcia1134@example.com,Ohio,1
33131,Jamie,Johnson,jamie.johnson6616@scopely.dev,Arkansas,1
33132,Cameron,Johnson,cameron.johnson7889@playverse.net,Texas,1
33133,Alex,Wilson,alex.wilson9996@example.com,Washington,1
33134,Casey,Gonzalez,casey.gonzalez5625@gamehub.io,Louisiana,1
33135,Drew,Lopez,drew.lopez4044@gamehub.io,Washington,0
33136,Elliot,Anderson,elliot.anderson2494@playverse.net,Oklahoma,1
33137,Drew,Martinez,drew.martinez9040@mail.com,Utah,1
33138,Skyler,Miller,skyler.miller1101@scopely.dev,Tennessee,1
33139,Avery,Rodriguez,avery.rodriguez4873@playverse.net,Delaware,0
33140,Morgan,Garcia,morgan.garcia1370@scopely.dev,Hawaii,1
33141,Taylor,Smith,taylor.smith21@mail.com,Hawaii,1
33142,Avery,Wilson,avery.wilson4052@mail.com,Arkansas,1
33143,Jamie,Anderson,jamie.anderson8137@example.com,Louisiana,1
33144,Riley,Rodriguez,riley.rodriguez528@playverse.net,Louisiana,1
33145,Casey,Wilson,casey.wilson4038@mail.com,Kentucky,0
33146,Elliot,Miller,elliot.miller5573@playverse.net,Louisiana,1
33147,Cameron,Anderson,cameron.anderson5988@scopely.dev,Arkansas,1
33148,Drew,Williams,drew.williams2296@example.com,Delaware,1
33149,Jordan,Johnson,jordan.johnson2965@mail.com,Iowa,1
33150,Drew,Williams,drew.williams586@mail.com,South Dakota,1
33151,Elliot,Anderson,elliot.anderson4904@scopely.dev,Texas,1
33152,Quinn,Johnson,quinn.johnson9236@example.com,Indiana,1
33153,Casey,Gonzalez,casey.gonzalez5319@playverse.net,Ohio,1
33154,Alex,Hernandez,alex.hernandez4117@mail.com,South Dakota,1
33155,Rowan,Martinez,rowan.martinez1338@playverse.net,Minnesota,1
33156,Jamie,Gonzalez,jamie.gonzalez2256@example.com,Ohio,1
33157,Sam,Anderson,sam.anderson941@gamehub.io,Washington,1
33158,Elliot,Johnson,elliot.johnson6474@mail.com,Connecticut,0
33159,Riley,Brown,riley.brown1093@example.com,Arkansas,1
33160,Elliot,Garcia,elliot.garcia8602@playverse.net,Ohio,0
33161,Elliot,Williams,elliot.williams7453@example.com,Mississippi,1
33162,Morgan,Rodriguez,morgan.rodriguez1092@scopely.dev,Iowa,1
33163,Jordan,Jones,jordan.jones8805@playverse.net,Tennessee,1
33164,Quinn,Jones,quinn.jones8758@mail.com,South Dakota,1
33165,Avery,Anderson,avery.anderson5732@example.com,Idaho,1
33166,Quinn,Miller,quinn.miller5235@gamehub.io,Ohio,1
33167,Taylor,Rodriguez,taylor.rodriguez4837@gamehub.io,South Carolina,1
33168,Taylor,Gonzalez,taylor.gonzalez3106@example.com,Kentucky,1
33169,Taylor,Smith,taylor.smith8966@example.com,Arkansas,1
33170,Jordan,Rodriguez,jordan.rodriguez3643@example.com,South Dakota,1
33171,Casey,Johnson,casey.johnson2436@gamehub.io,Arkansas,1
33172,Morgan,Williams,morgan.williams4790@playverse.net,Massachusetts,1
33173,Elliot,Lopez,elliot.lopez59@scopely.dev,Delaware,1
33174,Cameron,Jones,cameron.jones9506@playverse.net,Texas,0
33175,Drew,Martinez,drew.martinez3164@gamehub.io,Arkansas,1
33176,Avery,Lopez,avery.lopez1693@mail.com,Arkansas,1
33177,Sam,Brown,sam.brown5864@example.com,Ohio,1
33178,Skyler,Jones,skyler.jones5604@gamehub.io,Delaware,1
33179,Morgan,Gonzalez,morgan.gonzalez104@playverse.net,Arkansas,1
33180,Skyler,Martinez,skyler.martinez6747@gamehub.io,Delaware,0
33181,Avery,Jones,avery.jones7911@example.com,New York,1
33182,Sam,Lopez,sam.lopez9119@playverse.net,Florida,0
33183,Riley,Jones,riley.jones2129@scopely.dev,Louisiana,1
33184,Casey,Wilson,casey.wilson4424@mail.com,South Dakota,1
33185,Elliot,Wilson,elliot.wilson6702@scopely.dev,Delaware,1
33186,Rowan,Martinez,rowan.martinez1813@mail.com,South Carolina,1
33187,Riley,Martinez,riley.martinez1445@gamehub.io,Ohio,1
33188,Casey,Martinez,casey.martinez5457@mail.com,South Carolina,1
33189,Skyler,Jones,skyler.jones4612@scopely.dev,Louisiana,1
33190,Jamie,Hernandez,jamie.hernandez137@playverse.net,Massachusetts,1
33191,Drew,Johnson,drew.johnson2192@example.com,Ohio,1
33192,Alex,Hernandez,alex.hernandez7220@scopely.dev,Arizona,1
33193,Rowan,Smith,rowan.smith4100@gamehub.io,Ohio,1
33194,Cameron,Martinez,cameron.martinez8488@gamehub.io,Arkansas,1
33195,Rowan,Hernandez,rowan.hernandez5395@scopely.dev,Indiana,1
33196,Skyler,Anderson,skyler.anderson4937@example.com,Rhode Island,1
33197,Alex,Davis,alex.davis2897@mail.com,Ohio,1
33198,Casey,Williams,casey.williams2648@playverse.net,Ohio,1
33199,Elliot,Lopez,elliot.lopez7922@playverse.net,Georgia,1
33200,Alex,Miller,alex.miller95@mail.com,Ohio,1
33201,Jordan,Davis,jordan.davis1570@scopely.dev,Arkansas,1
33202,Avery,Hernandez,avery.hernandez891@playverse.net,Washington,1
33203,Elliot,Lopez,elliot.lopez7108@playverse.net,Georgia,1
33204,Morgan,Garcia,morgan.garcia2073@gamehub.io,South Carolina,1
33205,Quinn,Wilson,quinn.wilson2898@playverse.net,Tennessee,1
33206,Rowan,Garcia,rowan.garcia9677@mail.com,Delaware,0
33207,Riley,Hernandez,riley.hernandez4649@gamehub.io,Alabama,0
33208,Skyler,Williams,skyler.williams4441@gamehub.io,South Dakota,0
33209,Jamie,Rodriguez,jamie.rodriguez2014@scopely.dev,Ohio,1
33210,Drew,Williams,drew.williams627@playverse.net,California,1
33211,Drew,Gonzalez,drew.gonzalez7210@playverse.net,South Carolina,1
33212,Jamie,Jones,jamie.jones4869@mail.com,Rhode Island,1
33213,Taylor,Garcia,taylor.garcia1071@example.com,Massachusetts,1
33214,Taylor,Anderson,taylor.anderson9121@mail.com,Washington,1
33215,Taylor,Anderson,taylor.anderson244@playverse.net,New Mexico,1
33216,Jamie,Gonzalez,jamie.gonzalez3418@gamehub.io,Massachusetts,1
33217,Alex,Smith,alex.smith4838@mail.com,Alabama,0
33218,Skyler,Hernandez,skyler.hernandez8028@example.com,Washington,1
33219,Sam,Rodriguez,sam.rodriguez318@scopely.dev,Arkansas,1
33220,Jamie,Miller,jamie.miller4198@mail.com,Iowa,1
33221,Quinn,Hernandez,quinn.hernandez5435@playverse.net,Ohio,1
33222,Quinn,Lopez,quinn.lopez5667@gamehub.io,Alabama,1
33223,Cameron,Smith,cameron.smith3036@mail.com,Nevada,1
33224,Alex,Garcia,alex.garcia7540@mail.com,Connecticut,1
33225,Morgan,Miller,morgan.miller5532@mail.com,Alaska,0
33226,Skyler,Jones,skyler.jones4229@scopely.dev,Ohio,0
33227,Jamie,Gonzalez,jamie.gonzalez7476@mail.com,New York,1
33228,Riley,Jones,riley.jones5104@scopely.dev,Ohio,1
33229,Quinn,Miller,quinn.miller6872@scopely.dev,Ohio,1
33230,Skyler,Williams,skyler.williams8351@mail.com,Massachusetts,0
33231,Alex,Williams,alex.williams2718@mail.com,Massachusetts,1
33232,Drew,Smith,drew.smith5448@mail.com,Florida,1
33233,Skyler,Wilson,skyler.wilson5516@example.com,Arkansas,0
33234,Skyler,Davis,skyler.davis3019@mail.com,South Dakota,1
33235,Skyler,Johnson,skyler.johnson7329@playverse.net,Ohio,1
33236,Skyler,Anderson,skyler.anderson4286@playverse.net,Arkansas,1
33237,Skyler,Williams,skyler.williams9489@example.com,Idaho,1
33238,Casey,Miller,casey.miller3154@mail.com,South Dakota,1
33239,Casey,Martinez,casey.martinez8485@gamehub.io,Washington,1
33240,Quinn,Martinez,quinn.martinez8064@example.com,Ohio,0
33241,Jamie,Hernandez,jamie.hernandez3600@playverse.net,New Mexico,1
33242,Riley,Davis,riley.davis156@gamehub.io,South Dakota,0
33243,Riley,Rodriguez,riley.rodriguez8649@playverse.net,Ohio,1
33244,Casey,Wilson,casey.wilson8046@gamehub.io,Ohio,1
33245,Alex,Davis,alex.davis2301@mail.com,South Carolina,1
33246,Cameron,Miller,cameron.miller2989@example.com,Louisiana,1
33247,Morgan,Martinez,morgan.martinez2625@example.com,Ohio,1
33248,Elliot,Smith,elliot.smith550@gamehub.io,Delaware,1
33249,Jamie,Smith,jamie.smith201@mail.com,Delaware,1
33250,Rowan,Wilson,rowan.wilson3520@gamehub.io,Rhode Island,1
33251,Morgan,Hernandez,morgan.hernandez2177@example.com,New Jersey,1
33252,Cameron,Davis,cameron.davis3076@mail.com,Maryland,1
33253,Taylor,Wilson,taylor.wilson8930@playverse.net,Mississippi,1
33254,Sam,Miller,sam.miller3454@scopely.dev,Washington,1
33255,Rowan,Johnson,rowan.johnson4944@gamehub.io,South Dakota,1
33256,Rowan,Rodriguez,rowan.rodriguez3444@gamehub.io,Mississippi,1
33257,Jordan,Martinez,jordan.martinez539@example.com,Nevada,0
33258,Skyler,Miller,skyler.miller2053@example.com,North Dakota,1
33259,Taylor,Anderson,taylor.anderson5143@playverse.net,Ohio,1
33260,Avery,Rodriguez,avery.rodriguez3931@scopely.dev,South Dakota,1
33261,Skyler,Hernandez,skyler.hernandez3249@playverse.net,Arkansas,0
33262,Drew,Anderson,drew.anderson6187@playverse.net,Ohio,1
33263,Jordan,Smith,jordan.smith9271@gamehub.io,Georgia,1
33264,Drew,Hernandez,drew.hernandez3093@playverse.net,Ohio,1
33265,Jamie,Williams,jamie.williams5552@scopely.dev,Delaware,0
33266,Taylor,Martinez,taylor.martinez6149@scopely.dev,Pennsylvania,1
33267,Quinn,Johnson,quinn.johnson4984@scopely.dev,Ohio,1
33268,Riley,Garcia,riley.garcia1162@scopely.dev,South Dakota,0
33269,Elliot,Martinez,elliot.martinez9454@playverse.net,Vermont,0
33270,Quinn,Brown,quinn.brown8881@gamehub.io,Texas,1
33271,Cameron,Johnson,cameron.johnson1872@mail.com,Arkansas,1
33272,Rowan,Johnson,rowan.johnson5073@gamehub.io,Louisiana,0
33273,Casey,Garcia,casey.garcia5165@gamehub.io,Massachusetts,0
33274,Casey,Rodriguez,casey.rodriguez4058@mail.com,Ohio,0
33275,Morgan,Garcia,morgan.garcia9773@playverse.net,Alabama,0
33276,Rowan,Brown,rowan.brown8160@playverse.net,Texas,1
33277,Jordan,Lopez,jordan.lopez3112@playverse.net,Maine,1
33278,Avery,Anderson,avery.anderson5166@scopely.dev,Ohio,1
33279,Elliot,Rodriguez,elliot.rodriguez5106@mail.com,West Virginia,1
33280,Taylor,Johnson,taylor.johnson8874@mail.com,South Dakota,1
33281,Casey,Garcia,casey.garcia1454@scopely.dev,Louisiana,1
33282,Alex,Miller,alex.miller8907@scopely.dev,Massachusetts,1
33283,Riley,Gonzalez,riley.gonzalez6454@example.com,Ohio,1
33284,Drew,Williams,drew.williams6514@playverse.net,Ohio,1
33285,Elliot,Brown,elliot.brown6555@mail.com,Ohio,1
33286,Jamie,Miller,jamie.miller3996@gamehub.io,Alabama,1
33287,Morgan,Rodriguez,morgan.rodriguez3028@scopely.dev,Delaware,1
33288,Jordan,Anderson,jordan.anderson569@scopely.dev,Florida,0
33289,Sam,Jones,sam.jones1339@example.com,Georgia,1
33290,Casey,Hernandez,casey.hernandez5557@gamehub.io,Arkansas,1
33291,Rowan,Gonzalez,rowan.gonzalez1842@playverse.net,Pennsylvania,1
33292,Morgan,Johnson,morgan.johnson8367@mail.com,Kentucky,1
33293,Cameron,Davis,cameron.davis4839@scopely.dev,Ohio,1
33294,Alex,Rodriguez,alex.rodriguez7609@playverse.net,Texas,1
33295,Alex,Hernandez,alex.hernandez94@gamehub.io,Kansas,1
33296,Avery,Hernandez,avery.hernandez4246@scopely.dev,Massachusetts,1
33297,Jordan,Johnson,jordan.johnson1865@example.com,Arkansas,1
33298,Avery,Martinez,avery.martinez4271@example.com,Iowa,1
33299,Jordan,Martinez,jordan.martinez7023@gamehub.io,Nevada,1
33300,Casey,Smith,casey.smith4429@playverse.net,Delaware,1
33301,Taylor,Brown,taylor.brown6501@gamehub.io,Nebraska,1
33302,Jamie,Gonzalez,jamie.gonzalez1567@mail.com,Kansas,1
33303,Skyler,Smith,skyler.smith6948@playverse.net,West Virginia,0
33304,Drew,Smith,drew.smith4482@scopely.dev,Louisiana,1
33305,Drew,Jones,drew.jones288@playverse.net,Arizona,1
33306,Elliot,Miller,elliot.miller5841@mail.com,Massachusetts,1
33307,Cameron,Williams,cameron.williams5709@example.com,Kentucky,1
33308,Taylor,Miller,taylor.miller3282@scopely.dev,Louisiana,0
33309,Alex,Jones,alex.jones4068@gamehub.io,Louisiana,1
33310,Rowan,Martinez,rowan.martinez5992@playverse.net,South Dakota,0
33311,Quinn,Hernandez,quinn.hernandez2692@scopely.dev,Minnesota,1
33312,Quinn,Davis,quinn.davis3542@mail.com,Georgia,1
33313,Riley,Miller,riley.miller4948@scopely.dev,Ohio,1
33314,Jamie,Smith,jamie.smith5329@playverse.net,Massachusetts,1
33315,Casey,Gonzalez,casey.gonzalez5419@example.com,Arkansas,1
33316,Taylor,Smith,taylor.smith5484@scopely.dev,Wyoming,1
33317,Jamie,Miller,jamie.miller2516@mail.com,Alaska,1
33318,Drew,Garcia,drew.garcia3501@example.com,Ohio,1
33319,Jamie,Rodriguez,jamie.rodriguez9731@gamehub.io,South Dakota,1
33320,Jordan,Davis,jordan.davis7979@playverse.net,Louisiana,1
33321,Morgan,Gonzalez,morgan.gonzalez596@gamehub.io,Colorado,1
33322,Jordan,Wilson,jordan.wilson9300@playverse.net,Maryland,1
33323,Taylor,Garcia,taylor.garcia7332@playverse.net,Massachusetts,1
33324,Rowan,Garcia,rowan.garcia5965@playverse.net,Wyoming,1
33325,Casey,Rodriguez,casey.rodriguez1373@mail.com,Alaska,0
33326,Cameron,Lopez,cameron.lopez4476@scopely.dev,Ohio,0
33327,Sam,Brown,sam.brown8982@mail.com,Oregon,1
33328,Cameron,Rodriguez,cameron.rodriguez3771@gamehub.io,Ohio,1
33329,Avery,Hernandez,avery.hernandez4232@example.com,Ohio,1
33330,Elliot,Hernandez,elliot.hernandez5117@playverse.net,South Dakota,0
33331,Cameron,Davis,cameron.davis7959@scopely.dev,New Jersey,0
33332,Avery,Williams,avery.williams6299@scopely.dev,South Dakota,1
33333,Sam,Hernandez,sam.hernandez3354@scopely.dev,Delaware,1
33334,Jamie,Brown,jamie.brown9619@mail.com,Mississippi,1
33335,Elliot,Miller,elliot.miller6089@mail.com,Arizona,1
33336,Quinn,Williams,quinn.williams1654@gamehub.io,Oregon,1
33337,Sam,Gonzalez,sam.gonzalez9756@mail.com,Ohio,0
33338,Avery,Williams,avery.williams7757@mail.com,Nebraska,0
33339,Alex,Davis,alex.davis5552@mail.com,Louisiana,1
33340,Drew,Jones,drew.jones782@scopely.dev,Louisiana,1
33341,Avery,Lopez,avery.lopez3682@example.com,Delaware,1
33342,Quinn,Jones,quinn.jones1316@playverse.net,Maryland,1
33343,Avery,Davis,avery.davis8433@playverse.net,Kansas,1
33344,Rowan,Garcia,rowan.garcia7335@gamehub.io,New Mexico,1
33345,Alex,Jones,alex.jones4319@playverse.net,Ohio,0
33346,Avery,Smith,avery.smith8589@playverse.net,Ohio,1
33347,Quinn,Jones,quinn.jones8614@playverse.net,Mississippi,1
33348,Jamie,Davis,jamie.davis3268@mail.com,Washington,1
33349,Skyler,Wilson,skyler.wilson54@playverse.net,Delaware,1
